session_id,customer_id,started_at,ended_at,source,device,session_duration_min,session_date_dt,date_key,full_date,year,quarter,month,month_name,day,day_of_week,day_name,full_date_dt
11000000215,951.0,2024-09-19 20:55:19,2024-09-19 21:31:19,direct,mobile,36.0,2024-09-19,20240919,2024-09-19,2024,3,9,September,19,3,Thursday,2024-09-19
11000000216,1266.0,2024-04-19 22:45:17,2024-04-19 23:03:17,ads,mobile,18.0,2024-04-19,20240419,2024-04-19,2024,2,4,April,19,4,Friday,2024-04-19
11000000217,928.0,2025-08-20 01:15:56,2025-08-20 01:23:56,direct,desktop,8.0,2025-08-20,20250820,2025-08-20,2025,3,8,August,20,2,Wednesday,2025-08-20
11000000219,1222.0,2024-09-07 05:30:05,2024-09-07 05:48:05,ads,mobile,18.0,2024-09-07,20240907,2024-09-07,2024,3,9,September,7,5,Saturday,2024-09-07
11000000220,529.0,2024-04-21 03:10:33,2024-04-21 03:25:33,direct,mobile,15.0,2024-04-21,20240421,2024-04-21,2024,2,4,April,21,6,Sunday,2024-04-21
11000000221,819.0,2025-08-30 13:00:36,2025-08-30 13:12:36,referral,mobile,12.0,2025-08-30,20250830,2025-08-30,2025,3,8,August,30,5,Saturday,2025-08-30
11000000222,1148.0,2025-03-28 13:49:19,2025-03-28 14:39:19,referral,mobile,50.0,2025-03-28,20250328,2025-03-28,2025,1,3,March,28,4,Friday,2025-03-28
11000000224,834.0,2024-04-17 09:37:48,2024-04-17 09:55:48,ads,mobile,18.0,2024-04-17,20240417,2024-04-17,2024,2,4,April,17,2,Wednesday,2024-04-17
11000000225,604.0,2024-10-01 19:39:33,2024-10-01 20:29:33,ads,desktop,50.0,2024-10-01,20241001,2024-10-01,2024,4,10,October,1,1,Tuesday,2024-10-01
11000000227,293.0,2025-08-07 23:55:58,2025-08-08 00:51:58,referral,mobile,56.0,2025-08-07,20250807,2025-08-07,2025,3,8,August,7,3,Thursday,2025-08-07
11000000228,1335.0,2025-09-14 10:49:47,2025-09-14 10:56:47,direct,desktop,7.0,2025-09-14,20250914,2025-09-14,2025,3,9,September,14,6,Sunday,2025-09-14
11000000229,236.0,2025-03-06 13:20:58,2025-03-06 13:35:58,ads,mobile,15.0,2025-03-06,20250306,2025-03-06,2025,1,3,March,6,3,Thursday,2025-03-06
11000000230,675.0,2024-08-22 22:13:23,2024-08-22 22:24:23,referral,desktop,11.0,2024-08-22,20240822,2024-08-22,2024,3,8,August,22,3,Thursday,2024-08-22
11000000231,1493.0,2024-11-23 10:08:35,2024-11-23 10:38:35,direct,mobile,30.0,2024-11-23,20241123,2024-11-23,2024,4,11,November,23,5,Saturday,2024-11-23
11000000234,448.0,2025-05-31 07:34:55,2025-05-31 08:15:55,ads,mobile,41.0,2025-05-31,20250531,2025-05-31,2025,2,5,May,31,5,Saturday,2025-05-31
11000000236,1444.0,2024-08-05 09:36:20,2024-08-05 10:05:20,direct,mobile,29.0,2024-08-05,20240805,2024-08-05,2024,3,8,August,5,0,Monday,2024-08-05
11000000237,22.0,2024-08-05 07:44:58,2024-08-05 08:25:58,email,mobile,41.0,2024-08-05,20240805,2024-08-05,2024,3,8,August,5,0,Monday,2024-08-05
11000000238,1330.0,2025-02-08 16:16:35,2025-02-08 17:16:35,ads,mobile,60.0,2025-02-08,20250208,2025-02-08,2025,1,2,February,8,5,Saturday,2025-02-08
11000000239,199.0,2025-07-06 12:48:59,2025-07-06 13:28:59,ads,desktop,40.0,2025-07-06,20250706,2025-07-06,2025,3,7,July,6,6,Sunday,2025-07-06
11000000240,662.0,2024-02-20 05:50:45,2024-02-20 06:45:45,ads,desktop,55.0,2024-02-20,20240220,2024-02-20,2024,1,2,February,20,1,Tuesday,2024-02-20
11000000241,347.0,2025-04-05 07:39:21,2025-04-05 08:22:21,email,tablet,43.0,2025-04-05,20250405,2025-04-05,2025,2,4,April,5,5,Saturday,2025-04-05
11000000243,1449.0,2024-03-24 01:07:44,2024-03-24 01:23:44,direct,mobile,16.0,2024-03-24,20240324,2024-03-24,2024,1,3,March,24,6,Sunday,2024-03-24
11000000244,820.0,2024-03-18 06:11:39,2024-03-18 06:29:39,direct,mobile,18.0,2024-03-18,20240318,2024-03-18,2024,1,3,March,18,0,Monday,2024-03-18
11000000245,128.0,2025-08-06 08:02:47,2025-08-06 08:06:47,ads,mobile,4.0,2025-08-06,20250806,2025-08-06,2025,3,8,August,6,2,Wednesday,2025-08-06
11000000246,684.0,2024-06-02 20:41:07,2024-06-02 21:26:07,ads,mobile,45.0,2024-06-02,20240602,2024-06-02,2024,2,6,June,2,6,Sunday,2024-06-02
11000000248,740.0,2024-07-15 09:41:25,2024-07-15 10:05:25,direct,mobile,24.0,2024-07-15,20240715,2024-07-15,2024,3,7,July,15,0,Monday,2024-07-15
11000000252,1107.0,2024-03-21 21:39:50,2024-03-21 21:49:50,ads,mobile,10.0,2024-03-21,20240321,2024-03-21,2024,1,3,March,21,3,Thursday,2024-03-21
11000000256,1013.0,2024-06-21 08:40:16,2024-06-21 09:17:16,ads,mobile,37.0,2024-06-21,20240621,2024-06-21,2024,2,6,June,21,4,Friday,2024-06-21
11000000258,902.0,2024-01-04 01:42:22,2024-01-04 02:28:22,direct,mobile,46.0,2024-01-04,20240104,2024-01-04,2024,1,1,January,4,3,Thursday,2024-01-04
11000000260,745.0,2025-04-08 06:51:45,2025-04-08 07:28:45,direct,desktop,37.0,2025-04-08,20250408,2025-04-08,2025,2,4,April,8,1,Tuesday,2025-04-08
11000000261,1292.0,2024-03-26 03:57:39,2024-03-26 04:57:39,direct,desktop,60.0,2024-03-26,20240326,2024-03-26,2024,1,3,March,26,1,Tuesday,2024-03-26
11000000262,476.0,2024-07-17 06:33:29,2024-07-17 07:28:29,email,tablet,55.0,2024-07-17,20240717,2024-07-17,2024,3,7,July,17,2,Wednesday,2024-07-17
11000000263,502.0,2025-05-23 12:22:35,2025-05-23 13:13:35,direct,mobile,51.0,2025-05-23,20250523,2025-05-23,2025,2,5,May,23,4,Friday,2025-05-23
11000000264,679.0,2024-09-03 01:59:49,,ads,desktop,,2024-09-03,20240903,2024-09-03,2024,3,9,September,3,1,Tuesday,2024-09-03
11000000268,1027.0,2024-06-16 16:33:30,2024-06-16 16:43:30,ads,mobile,10.0,2024-06-16,20240616,2024-06-16,2024,2,6,June,16,6,Sunday,2024-06-16
11000000269,365.0,2025-08-22 00:30:30,2025-08-22 01:00:30,referral,mobile,30.0,2025-08-22,20250822,2025-08-22,2025,3,8,August,22,4,Friday,2025-08-22
11000000270,128.0,2025-01-14 01:13:14,2025-01-14 01:47:14,direct,mobile,34.0,2025-01-14,20250114,2025-01-14,2025,1,1,January,14,1,Tuesday,2025-01-14
11000000271,855.0,2025-02-13 14:34:31,2025-02-13 15:07:31,direct,mobile,33.0,2025-02-13,20250213,2025-02-13,2025,1,2,February,13,3,Thursday,2025-02-13
11000000273,112.0,2024-09-03 11:26:53,2024-09-03 12:02:53,ads,mobile,36.0,2024-09-03,20240903,2024-09-03,2024,3,9,September,3,1,Tuesday,2024-09-03
11000000274,57.0,2025-05-20 22:21:39,2025-05-20 22:23:39,ads,desktop,2.0,2025-05-20,20250520,2025-05-20,2025,2,5,May,20,1,Tuesday,2025-05-20
11000000275,1231.0,2025-08-20 18:24:15,2025-08-20 18:34:15,ads,mobile,10.0,2025-08-20,20250820,2025-08-20,2025,3,8,August,20,2,Wednesday,2025-08-20
11000000276,221.0,2025-06-03 11:51:11,2025-06-03 12:30:11,ads,mobile,39.0,2025-06-03,20250603,2025-06-03,2025,2,6,June,3,1,Tuesday,2025-06-03
11000000277,835.0,2024-06-11 23:47:25,2024-06-11 23:54:25,email,mobile,7.0,2024-06-11,20240611,2024-06-11,2024,2,6,June,11,1,Tuesday,2024-06-11
11000000279,990.0,2024-01-13 17:56:06,2024-01-13 18:53:06,ads,desktop,57.0,2024-01-13,20240113,2024-01-13,2024,1,1,January,13,5,Saturday,2024-01-13
11000000280,1177.0,2024-01-25 02:18:27,2024-01-25 02:57:27,direct,desktop,39.0,2024-01-25,20240125,2024-01-25,2024,1,1,January,25,3,Thursday,2024-01-25
11000000281,514.0,2025-03-14 23:20:52,2025-03-14 23:38:52,direct,mobile,18.0,2025-03-14,20250314,2025-03-14,2025,1,3,March,14,4,Friday,2025-03-14
11000000282,182.0,2025-01-04 08:13:52,2025-01-04 08:14:52,ads,mobile,1.0,2025-01-04,20250104,2025-01-04,2025,1,1,January,4,5,Saturday,2025-01-04
11000000283,1023.0,2024-03-09 05:57:10,2024-03-09 06:16:10,referral,desktop,19.0,2024-03-09,20240309,2024-03-09,2024,1,3,March,9,5,Saturday,2024-03-09
11000000284,358.0,2025-01-03 00:21:33,2025-01-03 00:26:33,ads,desktop,5.0,2025-01-03,20250103,2025-01-03,2025,1,1,January,3,4,Friday,2025-01-03
11000000285,1317.0,2024-08-15 05:48:08,2024-08-15 06:47:08,social,tablet,59.0,2024-08-15,20240815,2024-08-15,2024,3,8,August,15,3,Thursday,2024-08-15
11000000290,540.0,2025-02-23 06:26:01,2025-02-23 06:40:01,ads,mobile,14.0,2025-02-23,20250223,2025-02-23,2025,1,2,February,23,6,Sunday,2025-02-23
11000000294,235.0,2024-11-27 15:24:30,2024-11-27 15:57:30,ads,mobile,33.0,2024-11-27,20241127,2024-11-27,2024,4,11,November,27,2,Wednesday,2024-11-27
11000000296,1467.0,2024-03-17 19:02:04,2024-03-17 19:50:04,ads,mobile,48.0,2024-03-17,20240317,2024-03-17,2024,1,3,March,17,6,Sunday,2024-03-17
11000000297,1370.0,2025-04-04 22:46:29,2025-04-04 23:10:29,referral,mobile,24.0,2025-04-04,20250404,2025-04-04,2025,2,4,April,4,4,Friday,2025-04-04
11000000298,1319.0,2024-10-12 16:48:01,2024-10-12 17:03:01,direct,mobile,15.0,2024-10-12,20241012,2024-10-12,2024,4,10,October,12,5,Saturday,2024-10-12
11000000299,483.0,2024-02-13 08:38:05,2024-02-13 09:12:05,direct,desktop,34.0,2024-02-13,20240213,2024-02-13,2024,1,2,February,13,1,Tuesday,2024-02-13
11000000303,448.0,2024-01-15 11:17:45,2024-01-15 11:50:45,ads,desktop,33.0,2024-01-15,20240115,2024-01-15,2024,1,1,January,15,0,Monday,2024-01-15
11000000304,814.0,2024-04-03 08:44:56,2024-04-03 09:35:56,direct,desktop,51.0,2024-04-03,20240403,2024-04-03,2024,2,4,April,3,2,Wednesday,2024-04-03
11000000305,205.0,2024-12-09 08:48:33,2024-12-09 09:22:33,direct,desktop,34.0,2024-12-09,20241209,2024-12-09,2024,4,12,December,9,0,Monday,2024-12-09
11000000306,873.0,2024-06-12 15:00:20,2024-06-12 15:51:20,ads,desktop,51.0,2024-06-12,20240612,2024-06-12,2024,2,6,June,12,2,Wednesday,2024-06-12
11000000309,730.0,2025-03-13 20:14:23,2025-03-13 21:12:23,direct,mobile,58.0,2025-03-13,20250313,2025-03-13,2025,1,3,March,13,3,Thursday,2025-03-13
11000000310,458.0,2024-10-03 13:51:57,2024-10-03 14:37:57,referral,mobile,46.0,2024-10-03,20241003,2024-10-03,2024,4,10,October,3,3,Thursday,2024-10-03
11000000311,1357.0,2025-02-05 07:04:29,2025-02-05 07:09:29,direct,mobile,5.0,2025-02-05,20250205,2025-02-05,2025,1,2,February,5,2,Wednesday,2025-02-05
11000000316,1480.0,2024-03-02 08:51:37,,ads,desktop,,2024-03-02,20240302,2024-03-02,2024,1,3,March,2,5,Saturday,2024-03-02
11000000319,1336.0,2025-09-16 23:39:01,2025-09-16 23:51:01,direct,mobile,12.0,2025-09-16,20250916,2025-09-16,2025,3,9,September,16,1,Tuesday,2025-09-16
11000000320,301.0,2024-07-15 07:06:34,2024-07-15 07:47:34,ads,mobile,41.0,2024-07-15,20240715,2024-07-15,2024,3,7,July,15,0,Monday,2024-07-15
11000000321,307.0,2025-08-12 10:31:00,2025-08-12 11:28:00,direct,mobile,57.0,2025-08-12,20250812,2025-08-12,2025,3,8,August,12,1,Tuesday,2025-08-12
11000000323,633.0,2024-01-03 13:47:13,2024-01-03 14:17:13,social,desktop,30.0,2024-01-03,20240103,2024-01-03,2024,1,1,January,3,2,Wednesday,2024-01-03
11000000326,1315.0,2024-03-14 01:43:08,2024-03-14 01:50:08,direct,mobile,7.0,2024-03-14,20240314,2024-03-14,2024,1,3,March,14,3,Thursday,2024-03-14
11000000327,593.0,2024-07-04 01:18:28,2024-07-04 01:37:28,direct,mobile,19.0,2024-07-04,20240704,2024-07-04,2024,3,7,July,4,3,Thursday,2024-07-04
11000000328,176.0,2025-07-03 20:45:22,2025-07-03 21:18:22,social,desktop,33.0,2025-07-03,20250703,2025-07-03,2025,3,7,July,3,3,Thursday,2025-07-03
11000000329,1182.0,2025-08-01 14:12:47,2025-08-01 14:36:47,ads,mobile,24.0,2025-08-01,20250801,2025-08-01,2025,3,8,August,1,4,Friday,2025-08-01
11000000331,564.0,2025-05-30 09:18:26,2025-05-30 10:10:26,direct,mobile,52.0,2025-05-30,20250530,2025-05-30,2025,2,5,May,30,4,Friday,2025-05-30
11000000332,249.0,2025-07-27 08:40:22,2025-07-27 09:25:22,ads,desktop,45.0,2025-07-27,20250727,2025-07-27,2025,3,7,July,27,6,Sunday,2025-07-27
11000000335,945.0,2024-11-27 22:42:23,2024-11-27 23:20:23,ads,mobile,38.0,2024-11-27,20241127,2024-11-27,2024,4,11,November,27,2,Wednesday,2024-11-27
11000000336,1433.0,2024-07-18 00:17:10,2024-07-18 01:10:10,direct,desktop,53.0,2024-07-18,20240718,2024-07-18,2024,3,7,July,18,3,Thursday,2024-07-18
11000000337,315.0,2024-12-06 11:45:28,2024-12-06 11:55:28,direct,mobile,10.0,2024-12-06,20241206,2024-12-06,2024,4,12,December,6,4,Friday,2024-12-06
11000000338,422.0,2024-05-30 21:36:40,2024-05-30 22:15:40,referral,mobile,39.0,2024-05-30,20240530,2024-05-30,2024,2,5,May,30,3,Thursday,2024-05-30
11000000339,1297.0,2024-10-15 22:47:50,2024-10-15 23:23:50,direct,desktop,36.0,2024-10-15,20241015,2024-10-15,2024,4,10,October,15,1,Tuesday,2024-10-15
11000000340,1475.0,2024-06-14 21:38:51,2024-06-14 22:09:51,ads,desktop,31.0,2024-06-14,20240614,2024-06-14,2024,2,6,June,14,4,Friday,2024-06-14
11000000342,319.0,2025-06-08 19:45:57,,referral,desktop,,2025-06-08,20250608,2025-06-08,2025,2,6,June,8,6,Sunday,2025-06-08
11000000343,839.0,2024-07-08 04:38:19,2024-07-08 05:01:19,ads,mobile,23.0,2024-07-08,20240708,2024-07-08,2024,3,7,July,8,0,Monday,2024-07-08
11000000347,994.0,2025-09-16 20:18:36,2025-09-16 21:03:36,direct,mobile,45.0,2025-09-16,20250916,2025-09-16,2025,3,9,September,16,1,Tuesday,2025-09-16
11000000349,579.0,2024-06-08 12:50:12,2024-06-08 13:49:12,ads,mobile,59.0,2024-06-08,20240608,2024-06-08,2024,2,6,June,8,5,Saturday,2024-06-08
11000000351,588.0,2025-09-12 18:42:06,2025-09-12 19:04:06,ads,tablet,22.0,2025-09-12,20250912,2025-09-12,2025,3,9,September,12,4,Friday,2025-09-12
11000000355,373.0,2024-03-15 17:44:40,2024-03-15 17:46:40,ads,desktop,2.0,2024-03-15,20240315,2024-03-15,2024,1,3,March,15,4,Friday,2024-03-15
11000000358,823.0,2025-04-25 17:16:28,2025-04-25 18:06:28,ads,mobile,50.0,2025-04-25,20250425,2025-04-25,2025,2,4,April,25,4,Friday,2025-04-25
11000000359,266.0,2025-04-18 18:47:20,2025-04-18 19:29:20,ads,mobile,42.0,2025-04-18,20250418,2025-04-18,2025,2,4,April,18,4,Friday,2025-04-18
11000000360,1406.0,2025-05-07 14:59:10,2025-05-07 15:13:10,referral,tablet,14.0,2025-05-07,20250507,2025-05-07,2025,2,5,May,7,2,Wednesday,2025-05-07
11000000362,234.0,2024-08-10 23:59:50,,ads,mobile,,2024-08-10,20240810,2024-08-10,2024,3,8,August,10,5,Saturday,2024-08-10
11000000363,1261.0,2025-01-19 15:05:30,2025-01-19 15:55:30,social,desktop,50.0,2025-01-19,20250119,2025-01-19,2025,1,1,January,19,6,Sunday,2025-01-19
11000000364,521.0,2025-09-10 08:14:50,2025-09-10 08:51:50,ads,mobile,37.0,2025-09-10,20250910,2025-09-10,2025,3,9,September,10,2,Wednesday,2025-09-10
11000000365,150.0,2024-07-09 21:46:25,2024-07-09 22:16:25,ads,mobile,30.0,2024-07-09,20240709,2024-07-09,2024,3,7,July,9,1,Tuesday,2024-07-09
11000000366,1340.0,2025-03-04 12:06:50,2025-03-04 12:40:50,direct,mobile,34.0,2025-03-04,20250304,2025-03-04,2025,1,3,March,4,1,Tuesday,2025-03-04
11000000368,1249.0,2025-05-08 20:34:18,2025-05-08 21:18:18,social,desktop,44.0,2025-05-08,20250508,2025-05-08,2025,2,5,May,8,3,Thursday,2025-05-08
11000000369,539.0,2024-10-24 17:39:47,2024-10-24 18:31:47,direct,mobile,52.0,2024-10-24,20241024,2024-10-24,2024,4,10,October,24,3,Thursday,2024-10-24
11000000372,1175.0,2024-11-30 15:28:50,2024-11-30 16:22:50,direct,mobile,54.0,2024-11-30,20241130,2024-11-30,2024,4,11,November,30,5,Saturday,2024-11-30
11000000374,908.0,2025-04-01 00:17:08,2025-04-01 00:47:08,ads,mobile,30.0,2025-04-01,20250401,2025-04-01,2025,2,4,April,1,1,Tuesday,2025-04-01
11000000376,726.0,2025-07-16 09:11:50,2025-07-16 09:55:50,direct,desktop,44.0,2025-07-16,20250716,2025-07-16,2025,3,7,July,16,2,Wednesday,2025-07-16
11000000377,922.0,2024-07-07 01:27:19,2024-07-07 02:03:19,email,tablet,36.0,2024-07-07,20240707,2024-07-07,2024,3,7,July,7,6,Sunday,2024-07-07
11000000378,1053.0,2024-08-13 16:25:27,2024-08-13 17:19:27,referral,mobile,54.0,2024-08-13,20240813,2024-08-13,2024,3,8,August,13,1,Tuesday,2024-08-13
11000000381,256.0,2025-01-08 21:14:18,2025-01-08 21:57:18,direct,desktop,43.0,2025-01-08,20250108,2025-01-08,2025,1,1,January,8,2,Wednesday,2025-01-08
11000000382,1005.0,2024-03-31 03:08:28,2024-03-31 03:22:28,ads,mobile,14.0,2024-03-31,20240331,2024-03-31,2024,1,3,March,31,6,Sunday,2024-03-31
11000000383,982.0,2025-07-07 03:46:00,2025-07-07 04:15:00,direct,desktop,29.0,2025-07-07,20250707,2025-07-07,2025,3,7,July,7,0,Monday,2025-07-07
11000000384,1338.0,2024-12-21 20:20:43,2024-12-21 20:45:43,email,desktop,25.0,2024-12-21,20241221,2024-12-21,2024,4,12,December,21,5,Saturday,2024-12-21
11000000385,710.0,2025-02-28 19:49:21,2025-02-28 20:05:21,ads,mobile,16.0,2025-02-28,20250228,2025-02-28,2025,1,2,February,28,4,Friday,2025-02-28
11000000386,789.0,2024-05-09 15:35:28,2024-05-09 16:19:28,direct,mobile,44.0,2024-05-09,20240509,2024-05-09,2024,2,5,May,9,3,Thursday,2024-05-09
11000000388,1409.0,2024-08-17 12:50:10,,ads,desktop,,2024-08-17,20240817,2024-08-17,2024,3,8,August,17,5,Saturday,2024-08-17
11000000389,660.0,2024-09-11 17:08:01,2024-09-11 17:32:01,direct,desktop,24.0,2024-09-11,20240911,2024-09-11,2024,3,9,September,11,2,Wednesday,2024-09-11
11000000390,1483.0,2024-04-13 16:00:41,2024-04-13 16:28:41,social,desktop,28.0,2024-04-13,20240413,2024-04-13,2024,2,4,April,13,5,Saturday,2024-04-13
11000000391,504.0,2025-02-05 23:48:02,2025-02-05 23:57:02,direct,mobile,9.0,2025-02-05,20250205,2025-02-05,2025,1,2,February,5,2,Wednesday,2025-02-05
11000000394,656.0,2024-08-12 12:29:56,2024-08-12 12:52:56,referral,mobile,23.0,2024-08-12,20240812,2024-08-12,2024,3,8,August,12,0,Monday,2024-08-12
11000000396,1459.0,2024-11-04 13:34:29,2024-11-04 14:10:29,referral,mobile,36.0,2024-11-04,20241104,2024-11-04,2024,4,11,November,4,0,Monday,2024-11-04
11000000399,133.0,2025-03-05 12:25:20,2025-03-05 13:04:20,social,desktop,39.0,2025-03-05,20250305,2025-03-05,2025,1,3,March,5,2,Wednesday,2025-03-05
11000000400,1248.0,2024-02-29 22:45:58,,referral,tablet,,2024-02-29,20240229,2024-02-29,2024,1,2,February,29,3,Thursday,2024-02-29
11000000402,389.0,2024-07-08 15:55:54,2024-07-08 16:36:54,referral,desktop,41.0,2024-07-08,20240708,2024-07-08,2024,3,7,July,8,0,Monday,2024-07-08
11000000403,508.0,2024-04-28 16:26:41,2024-04-28 16:54:41,ads,mobile,28.0,2024-04-28,20240428,2024-04-28,2024,2,4,April,28,6,Sunday,2024-04-28
11000000404,1403.0,2024-07-19 05:38:45,2024-07-19 05:42:45,social,mobile,4.0,2024-07-19,20240719,2024-07-19,2024,3,7,July,19,4,Friday,2024-07-19
11000000407,354.0,2025-08-13 05:46:44,2025-08-13 05:55:44,ads,mobile,9.0,2025-08-13,20250813,2025-08-13,2025,3,8,August,13,2,Wednesday,2025-08-13
11000000408,1493.0,2024-08-02 05:15:13,2024-08-02 06:15:13,direct,mobile,60.0,2024-08-02,20240802,2024-08-02,2024,3,8,August,2,4,Friday,2024-08-02
11000000410,381.0,2024-09-19 15:40:42,2024-09-19 15:57:42,ads,mobile,17.0,2024-09-19,20240919,2024-09-19,2024,3,9,September,19,3,Thursday,2024-09-19
11000000411,229.0,2024-08-05 09:46:28,2024-08-05 09:47:28,referral,mobile,1.0,2024-08-05,20240805,2024-08-05,2024,3,8,August,5,0,Monday,2024-08-05
11000000412,1377.0,2025-03-12 01:40:49,2025-03-12 02:05:49,ads,desktop,25.0,2025-03-12,20250312,2025-03-12,2025,1,3,March,12,2,Wednesday,2025-03-12
11000000414,57.0,2024-04-07 13:59:31,2024-04-07 14:01:31,direct,mobile,2.0,2024-04-07,20240407,2024-04-07,2024,2,4,April,7,6,Sunday,2024-04-07
11000000415,1353.0,2025-05-25 03:41:57,2025-05-25 04:09:57,ads,desktop,28.0,2025-05-25,20250525,2025-05-25,2025,2,5,May,25,6,Sunday,2025-05-25
11000000417,606.0,2024-03-17 00:13:04,2024-03-17 00:36:04,social,desktop,23.0,2024-03-17,20240317,2024-03-17,2024,1,3,March,17,6,Sunday,2024-03-17
11000000418,1290.0,2024-09-17 15:56:28,,ads,mobile,,2024-09-17,20240917,2024-09-17,2024,3,9,September,17,1,Tuesday,2024-09-17
11000000420,577.0,2025-07-03 14:54:46,2025-07-03 15:03:46,direct,mobile,9.0,2025-07-03,20250703,2025-07-03,2025,3,7,July,3,3,Thursday,2025-07-03
11000000421,1400.0,2025-06-14 17:12:21,2025-06-14 17:52:21,direct,mobile,40.0,2025-06-14,20250614,2025-06-14,2025,2,6,June,14,5,Saturday,2025-06-14
11000000423,760.0,2025-07-03 20:13:26,2025-07-03 20:59:26,direct,mobile,46.0,2025-07-03,20250703,2025-07-03,2025,3,7,July,3,3,Thursday,2025-07-03
11000000424,227.0,2025-05-12 13:13:36,2025-05-12 13:59:36,direct,mobile,46.0,2025-05-12,20250512,2025-05-12,2025,2,5,May,12,0,Monday,2025-05-12
11000000425,577.0,2024-06-23 07:09:36,2024-06-23 07:54:36,ads,tablet,45.0,2024-06-23,20240623,2024-06-23,2024,2,6,June,23,6,Sunday,2024-06-23
11000000427,939.0,2025-06-30 21:12:10,2025-06-30 21:50:10,ads,mobile,38.0,2025-06-30,20250630,2025-06-30,2025,2,6,June,30,0,Monday,2025-06-30
11000000429,546.0,2024-02-18 09:13:11,2024-02-18 09:26:11,direct,mobile,13.0,2024-02-18,20240218,2024-02-18,2024,1,2,February,18,6,Sunday,2024-02-18
11000000431,1064.0,2025-08-27 12:05:09,2025-08-27 13:04:09,direct,mobile,59.0,2025-08-27,20250827,2025-08-27,2025,3,8,August,27,2,Wednesday,2025-08-27
11000000432,1032.0,2024-03-21 15:29:30,2024-03-21 15:57:30,ads,mobile,28.0,2024-03-21,20240321,2024-03-21,2024,1,3,March,21,3,Thursday,2024-03-21
11000000433,1488.0,2024-02-18 08:08:37,2024-02-18 09:08:37,referral,mobile,60.0,2024-02-18,20240218,2024-02-18,2024,1,2,February,18,6,Sunday,2024-02-18
11000000434,1140.0,2025-01-05 12:46:47,2025-01-05 13:39:47,direct,mobile,53.0,2025-01-05,20250105,2025-01-05,2025,1,1,January,5,6,Sunday,2025-01-05
11000000435,1149.0,2024-09-24 12:22:20,2024-09-24 13:01:20,referral,mobile,39.0,2024-09-24,20240924,2024-09-24,2024,3,9,September,24,1,Tuesday,2024-09-24
11000000436,484.0,2024-12-10 08:41:52,2024-12-10 09:01:52,direct,mobile,20.0,2024-12-10,20241210,2024-12-10,2024,4,12,December,10,1,Tuesday,2024-12-10
11000000437,676.0,2025-09-22 00:14:59,2025-09-22 00:24:59,direct,desktop,10.0,2025-09-22,20250922,2025-09-22,2025,3,9,September,22,0,Monday,2025-09-22
11000000438,131.0,2025-08-07 09:45:43,,referral,mobile,,2025-08-07,20250807,2025-08-07,2025,3,8,August,7,3,Thursday,2025-08-07
11000000439,863.0,2024-10-05 12:22:40,2024-10-05 13:18:40,direct,desktop,56.0,2024-10-05,20241005,2024-10-05,2024,4,10,October,5,5,Saturday,2024-10-05
11000000440,828.0,2025-01-16 03:56:34,2025-01-16 04:35:34,direct,mobile,39.0,2025-01-16,20250116,2025-01-16,2025,1,1,January,16,3,Thursday,2025-01-16
11000000441,951.0,2024-08-15 03:08:23,2024-08-15 03:56:23,ads,mobile,48.0,2024-08-15,20240815,2024-08-15,2024,3,8,August,15,3,Thursday,2024-08-15
11000000442,907.0,2025-04-29 09:17:10,,direct,mobile,,2025-04-29,20250429,2025-04-29,2025,2,4,April,29,1,Tuesday,2025-04-29
11000000444,669.0,2024-11-25 09:07:12,2024-11-25 09:55:12,direct,desktop,48.0,2024-11-25,20241125,2024-11-25,2024,4,11,November,25,0,Monday,2024-11-25
11000000446,141.0,2025-04-04 20:22:59,2025-04-04 20:43:59,ads,mobile,21.0,2025-04-04,20250404,2025-04-04,2025,2,4,April,4,4,Friday,2025-04-04
11000000447,574.0,2025-02-22 19:20:09,2025-02-22 20:04:09,ads,mobile,44.0,2025-02-22,20250222,2025-02-22,2025,1,2,February,22,5,Saturday,2025-02-22
11000000448,975.0,2025-04-14 17:26:42,2025-04-14 17:50:42,email,mobile,24.0,2025-04-14,20250414,2025-04-14,2025,2,4,April,14,0,Monday,2025-04-14
11000000450,1042.0,2024-09-09 16:32:39,2024-09-09 16:59:39,ads,mobile,27.0,2024-09-09,20240909,2024-09-09,2024,3,9,September,9,0,Monday,2024-09-09
